id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
521500,52,BlockedShot,0.9169999694824219,0.4859999847412109,0.09458758682012558,Dan Burn,h,7382,FromCorner,2022,Head,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Kieran Trippier,Cross
521505,66,BlockedShot,0.8590000152587891,0.33599998474121096,0.07963881641626358,Miguel Almirón,h,7420,OpenPlay,2022,LeftFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Kieran Trippier,Pass
521506,66,Goal,0.9169999694824219,0.5379999923706055,0.5383685231208801,Callum Wilson,h,468,OpenPlay,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,,Rebound
521507,69,BlockedShot,0.8240000152587891,0.5790000152587891,0.07562457025051117,Joelinton,h,87,OpenPlay,2022,LeftFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Callum Wilson,Pass
521508,78,SavedShot,0.915,0.629000015258789,0.31798574328422546,Anthony Gordon,h,8150,OpenPlay,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Joe Willock,Pass
521509,79,BlockedShot,0.905,0.44,0.05401209369301796,Jamaal Lascelles,h,766,FromCorner,2022,Head,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Anthony Gordon,Cross
521510,79,BlockedShot,0.865,0.48200000762939454,0.06041944399476051,Joelinton,h,87,FromCorner,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,,BallTouch
521512,90,BlockedShot,0.8130000305175781,0.5279999923706055,0.0785289853811264,Joe Willock,h,6630,OpenPlay,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Miguel Almirón,Pass
521483,12,MissedShots,0.8630000305175781,0.41200000762939454,0.0846855416893959,Harry Kane,a,647,OpenPlay,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Oliver Skipp,Pass
521487,25,MissedShots,0.899000015258789,0.3110000038146973,0.06154363974928856,Dejan Kulusevski,a,6691,FromCorner,2022,LeftFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Pedro Porro,TakeOn
521488,29,MissedShots,0.7909999847412109,0.34599998474121096,0.0597093403339386,Son Heung-Min,a,453,OpenPlay,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Pedro Porro,Pass
521489,29,SavedShot,0.8980000305175782,0.495,0.1604461818933487,Harry Kane,a,647,OpenPlay,2022,LeftFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Son Heung-Min,Rebound
521497,48,Goal,0.9290000152587891,0.6840000152587891,0.267749547958374,Harry Kane,a,647,OpenPlay,2022,LeftFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Pierre-Emile Højbjerg,TakeOn
521498,50,MissedShots,0.8119999694824219,0.725,0.02145128697156906,Ivan Perisic,a,448,OpenPlay,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Son Heung-Min,Pass
521501,53,BlockedShot,0.860999984741211,0.265,0.030473681166768074,Pedro Porro,a,6912,OpenPlay,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Dejan Kulusevski,Pass
521502,60,BlockedShot,0.7659999847412109,0.34200000762939453,0.020353125408291817,Son Heung-Min,a,453,OpenPlay,2022,LeftFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Cristian Romero,Pass
521503,63,BlockedShot,0.855999984741211,0.56,0.08306466788053513,Son Heung-Min,a,453,OpenPlay,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Ivan Perisic,Pass
521504,63,MissedShots,0.9059999847412109,0.31799999237060544,0.03290746361017227,Pedro Porro,a,6912,OpenPlay,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,,Rebound
521511,87,SavedShot,0.895,0.46099998474121096,0.07292979210615158,Arnaut Danjuma Groeneveld,a,8066,OpenPlay,2022,RightFoot,18521,Newcastle United,Tottenham,6,1,2023-04-23 13:00:00,Richarlison,Cross
522363,12,SavedShot,0.879000015258789,0.629000015258789,0.10819130390882492,Richarlison,h,6026,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Son Heung-Min,Throughball
522366,20,MissedShots,0.7169999694824218,0.3189999961853027,0.014067668467760086,Pedro Porro,h,6912,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Harry Kane,Pass
522369,27,SavedShot,0.9590000152587891,0.6409999847412109,0.014362333342432976,Ivan Perisic,h,448,FromCorner,2022,Head,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Pedro Porro,Cross
522370,28,BlockedShot,0.8719999694824219,0.32099998474121094,0.0462053082883358,Son Heung-Min,h,453,FromCorner,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,Rebound
522373,39,MissedShots,0.9730000305175781,0.664000015258789,0.06256172806024551,Harry Kane,h,647,OpenPlay,2022,LeftFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Pierre-Emile Højbjerg,Pass
522376,42,SavedShot,0.8859999847412109,0.66,0.2593722641468048,Ivan Perisic,h,448,OpenPlay,2022,LeftFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Harry Kane,Chipped
522378,47,BlockedShot,0.895,0.34200000762939453,0.0491289459168911,Pedro Porro,h,6912,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,None
522379,49,MissedShots,0.6830000305175781,0.4640000152587891,0.010762826539576054,Pierre-Emile Højbjerg,h,343,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Ivan Perisic,Pass
522380,55,BlockedShot,0.9369999694824219,0.42400001525878905,0.08331173658370972,Harry Kane,h,647,OpenPlay,2022,LeftFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,None
522381,55,Goal,0.8640000152587891,0.4209999847412109,0.05501961335539818,Pedro Porro,h,6912,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,Rebound
522385,59,MissedShots,0.7780000305175782,0.5640000152587891,0.021406281739473343,Pierre-Emile Højbjerg,h,343,FromCorner,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,None
522386,61,BlockedShot,0.789000015258789,0.615,0.027267901226878166,Harry Kane,h,647,OpenPlay,2022,LeftFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Ivan Perisic,Pass
522387,62,SavedShot,0.7780000305175782,0.47,0.022379783913493156,Pierre-Emile Højbjerg,h,343,FromCorner,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,None
522388,65,MissedShots,0.9009999847412109,0.5820000076293945,0.43265074491500854,Son Heung-Min,h,453,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Harry Kane,Cross
522389,66,MissedShots,0.899000015258789,0.28899999618530275,0.04466482251882553,Dejan Kulusevski,h,6691,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Harry Kane,Pass
522390,68,MissedShots,0.9409999847412109,0.4929999923706055,0.4645386040210724,Eric Dier,h,643,OpenPlay,2022,Head,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Ivan Perisic,Cross
522391,74,SavedShot,0.8059999847412109,0.34200000762939453,0.026250017806887627,Harry Kane,h,647,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Cristian Romero,Pass
522392,78,Goal,0.965,0.54,0.6354934573173523,Son Heung-Min,h,453,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Harry Kane,Pass
522361,6,Goal,0.8619999694824219,0.6659999847412109,0.05967937782406807,Jadon Sancho,a,6345,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Marcus Rashford,Pass
522362,12,MissedShots,0.7040000152587891,0.44599998474121094,0.03861198574304581,Marcus Rashford,a,556,DirectFreekick,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,Standard
522364,18,BlockedShot,0.8969999694824219,0.6469999694824219,0.10051515698432922,Jadon Sancho,a,6345,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Bruno Fernandes,Pass
522365,18,BlockedShot,0.8959999847412109,0.6170000076293946,0.09086915850639343,Jadon Sancho,a,6345,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,Rebound
522367,23,BlockedShot,0.919000015258789,0.32799999237060545,0.09129045903682709,Bruno Fernandes,a,1228,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Antony,Pass
522368,24,SavedShot,0.7130000305175781,0.6869999694824219,0.014636684209108353,Bruno Fernandes,a,1228,OpenPlay,2022,LeftFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Casemiro,TakeOn
522371,32,BlockedShot,0.8680000305175781,0.575,0.117135189473629,Bruno Fernandes,a,1228,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Antony,Pass
522372,38,SavedShot,0.9569999694824218,0.4209999847412109,0.34616976976394653,Marcus Rashford,a,556,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Bruno Fernandes,Chipped
522374,40,SavedShot,0.8490000152587891,0.705999984741211,0.04691410809755325,Marcus Rashford,a,556,OpenPlay,2022,LeftFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Christian Eriksen,Chipped
522375,41,MissedShots,0.710999984741211,0.500999984741211,0.04230822995305061,Christian Eriksen,a,646,DirectFreekick,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,Standard
522377,43,Goal,0.905,0.624000015258789,0.35125067830085754,Marcus Rashford,a,556,OpenPlay,2022,LeftFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Bruno Fernandes,Chipped
522382,56,ShotOnPost,0.9230000305175782,0.5070000076293946,0.5273982882499695,Bruno Fernandes,a,1228,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Christian Eriksen,TakeOn
522383,56,SavedShot,0.9,0.5609999847412109,0.029400043189525604,Aaron Wan-Bissaka,a,5584,OpenPlay,2022,Head,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,Rebound
522384,57,SavedShot,0.7619999694824219,0.40599998474121096,0.017504088580608368,Antony,a,11094,FromCorner,2022,LeftFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,None
522393,83,MissedShots,0.7480000305175781,0.6090000152587891,0.016246773302555084,Marcus Rashford,a,556,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,,None
522394,92,MissedShots,0.9259999847412109,0.44599998474121094,0.055167850106954575,Casemiro,a,2248,OpenPlay,2022,Head,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Luke Shaw,Aerial
522395,93,BlockedShot,0.8109999847412109,0.495,0.04461640492081642,Fred,a,6817,OpenPlay,2022,RightFoot,18525,Tottenham,Manchester United,2,2,2023-04-27 19:15:00,Wout Weghorst,Pass
523432,2,Goal,0.95,0.5990000152587891,0.3017379641532898,Curtis Jones,h,6665,OpenPlay,2022,LeftFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Trent Alexander-Arnold,Cross
523433,4,Goal,0.9519999694824218,0.4570000076293945,0.621370255947113,Luis Díaz,h,10408,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Cody Gakpo,Pass
523434,14,Goal,0.885,0.5,0.7611688375473022,Mohamed Salah,h,1250,Penalty,2022,LeftFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,,Standard
523435,17,BlockedShot,0.835,0.595999984741211,0.08405257016420364,Cody Gakpo,h,11296,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Trent Alexander-Arnold,Pass
523436,21,MissedShots,0.84,0.4640000152587891,0.09057609736919403,Mohamed Salah,h,1250,OpenPlay,2022,LeftFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Luis Díaz,Pass
523438,31,MissedShots,0.9219999694824219,0.47,0.05508621782064438,Harvey Elliott,h,7546,OpenPlay,2022,Head,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Andrew Robertson,Aerial
523442,47,BlockedShot,0.955999984741211,0.5540000152587891,0.06796859949827194,Virgil van Dijk,h,833,FromCorner,2022,Head,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Andrew Robertson,Aerial
523445,54,BlockedShot,0.8830000305175781,0.28,0.0645500123500824,Mohamed Salah,h,1250,OpenPlay,2022,LeftFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Harvey Elliott,Pass
523447,64,MissedShots,0.9540000152587891,0.6170000076293946,0.018506107851862907,Diogo Jota,h,6854,OpenPlay,2022,Head,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Jordan Henderson,Aerial
523448,69,BlockedShot,0.740999984741211,0.519000015258789,0.021701630204916,Trent Alexander-Arnold,h,1791,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Curtis Jones,Pass
523449,72,MissedShots,0.6890000152587891,0.6309999847412109,0.013736872933804989,Virgil van Dijk,h,833,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Fabinho,Pass
523453,93,Goal,0.9030000305175782,0.65,0.3286519944667816,Diogo Jota,h,6854,OpenPlay,2022,LeftFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,,None
523437,28,SavedShot,0.44599998474121094,0.09899999618530274,0.005215468816459179,Pedro Porro,a,6912,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,,BallRecovery
523439,38,BlockedShot,0.8730000305175781,0.565,0.27350449562072754,Son Heung-Min,a,453,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Harry Kane,BallRecovery
523440,39,Goal,0.9230000305175782,0.45599998474121095,0.2949172258377075,Harry Kane,a,647,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Ivan Perisic,Chipped
523441,40,SavedShot,0.8490000152587891,0.46599998474121096,0.06747036427259445,Dejan Kulusevski,a,6691,OpenPlay,2022,LeftFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,,BallRecovery
523443,53,ShotOnPost,0.8040000152587891,0.465,0.057523272931575775,Son Heung-Min,a,453,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Dejan Kulusevski,Pass
523444,53,ShotOnPost,0.919000015258789,0.46599998474121096,0.0903342068195343,Cristian Romero,a,7218,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Harry Kane,Chipped
523446,56,SavedShot,0.7809999847412109,0.21700000762939453,0.008393342606723309,Pedro Porro,a,6912,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Ivan Perisic,Chipped
523450,76,Goal,0.8440000152587891,0.5709999847412109,0.29098013043403625,Son Heung-Min,a,453,OpenPlay,2022,RightFoot,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Cristian Romero,Throughball
523451,78,MissedShots,0.91,0.5179999923706055,0.08228716999292374,Pierre-Emile Højbjerg,a,343,OpenPlay,2022,Head,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Pedro Porro,Cross
523452,92,Goal,0.915,0.48,0.27864351868629456,Richarlison,a,6026,SetPiece,2022,Head,18539,Liverpool,Tottenham,4,3,2023-04-30 15:30:00,Son Heung-Min,Cross
524665,16,ShotOnPost,0.9540000152587891,0.5609999847412109,0.24006803333759308,Cristian Romero,h,7218,FromCorner,2022,Head,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Pedro Porro,Aerial
524666,22,MissedShots,0.870999984741211,0.36400001525878906,0.12081689387559891,Pierre-Emile Højbjerg,h,343,OpenPlay,2022,RightFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Harry Kane,Throughball
524669,31,BlockedShot,0.925,0.509000015258789,0.05347374081611633,Cristian Romero,h,7218,FromCorner,2022,Head,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Pedro Porro,Aerial
524671,45,Goal,0.935,0.565,0.3393673300743103,Harry Kane,h,647,OpenPlay,2022,Head,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Pedro Porro,Cross
524674,55,BlockedShot,0.8530000305175781,0.43599998474121093,0.020447872579097748,Clement Lenglet,h,5050,SetPiece,2022,Head,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Pedro Porro,Cross
524675,56,MissedShots,0.8290000152587891,0.31,0.04310106858611107,Pedro Porro,h,6912,OpenPlay,2022,LeftFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Richarlison,Pass
524677,60,SavedShot,0.875999984741211,0.25799999237060545,0.03412604704499245,Pedro Porro,h,6912,OpenPlay,2022,RightFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Ben Davies,Chipped
524679,75,SavedShot,0.905,0.40200000762939453,0.305248886346817,Son Heung-Min,h,453,OpenPlay,2022,RightFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Cristian Romero,Chipped
524667,26,BlockedShot,0.7519999694824219,0.720999984741211,0.04095197841525078,Eberechi Eze,a,8706,DirectFreekick,2022,RightFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,,Standard
524668,27,SavedShot,0.8630000305175781,0.28299999237060547,0.03914366662502289,Michael Olise,a,9948,OpenPlay,2022,LeftFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Jordan Ayew,Pass
524670,36,MissedShots,0.9630000305175781,0.40200000762939453,0.0656389519572258,Joachim Andersen,a,6314,OpenPlay,2022,RightFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Michael Olise,Aerial
524672,49,MissedShots,0.889000015258789,0.705,0.029129358008503914,Wilfried Zaha,a,522,OpenPlay,2022,RightFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Michael Olise,Chipped
524673,52,MissedShots,0.8590000152587891,0.3970000076293945,0.07462955266237259,Eberechi Eze,a,8706,OpenPlay,2022,RightFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Wilfried Zaha,Pass
524676,58,SavedShot,0.8730000305175781,0.25,0.020765047520399094,Cheick Oumar Doucoure,a,8666,FromCorner,2022,RightFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,,None
524678,73,BlockedShot,0.8590000152587891,0.715,0.03641005977988243,Wilfried Zaha,a,522,OpenPlay,2022,RightFoot,18549,Tottenham,Crystal Palace,1,0,2023-05-06 14:00:00,Cheick Oumar Doucoure,Pass
525957,7,Goal,0.9169999694824219,0.45099998474121095,0.46387121081352234,Jacob Ramsey,h,8941,OpenPlay,2022,RightFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,Leon Bailey,Pass
525958,31,SavedShot,0.9059999847412109,0.525,0.48730847239494324,Leon Bailey,h,5221,OpenPlay,2022,LeftFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,Ollie Watkins,Pass
525959,40,MissedShots,0.9490000152587891,0.5320000076293945,0.5407993197441101,Ollie Watkins,h,8865,OpenPlay,2022,Head,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,Álex Moreno,Cross
525960,42,ShotOnPost,0.8490000152587891,0.5920000076293945,0.09425333887338638,Emiliano Buendía,h,2203,OpenPlay,2022,LeftFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,Jacob Ramsey,Pass
525961,46,MissedShots,0.899000015258789,0.3840000152587891,0.04454781860113144,Ashley Young,h,631,FromCorner,2022,RightFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,Douglas Luiz,Cross
525962,48,MissedShots,0.7780000305175782,0.365,0.02736631967127323,John McGinn,h,7723,OpenPlay,2022,LeftFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,Leon Bailey,Pass
525963,50,SavedShot,0.8540000152587891,0.34900001525878904,0.0668274462223053,Emiliano Buendía,h,2203,OpenPlay,2022,LeftFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,Leon Bailey,Pass
525966,71,Goal,0.7619999694824219,0.4779999923706055,0.07489357143640518,Douglas Luiz,h,6122,DirectFreekick,2022,RightFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,,Standard
525964,51,SavedShot,0.8480000305175781,0.524000015258789,0.29170680046081543,Harry Kane,a,647,OpenPlay,2022,RightFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,Pierre-Emile Højbjerg,BallRecovery
525965,64,MissedShots,0.9469999694824218,0.33099998474121095,0.07223339378833771,Dejan Kulusevski,a,6691,OpenPlay,2022,LeftFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,Pedro Porro,TakeOn
525967,89,Goal,0.885,0.5,0.7611688375473022,Harry Kane,a,647,Penalty,2022,RightFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,,Standard
525968,92,BlockedShot,0.8369999694824218,0.67,0.03706097975373268,Arnaut Danjuma Groeneveld,a,8066,OpenPlay,2022,RightFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,,None
525969,93,MissedShots,0.8090000152587891,0.35900001525878905,0.02287699468433857,Dejan Kulusevski,a,6691,OpenPlay,2022,LeftFoot,18553,Aston Villa,Tottenham,2,1,2023-05-13 14:00:00,Ivan Perisic,Cross
527173,4,SavedShot,0.855999984741211,0.66,0.057910557836294174,Harry Kane,h,647,OpenPlay,2022,RightFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Dejan Kulusevski,Pass
527174,7,Goal,0.759000015258789,0.5129999923706055,0.023318633437156677,Harry Kane,h,647,SetPiece,2022,RightFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Dejan Kulusevski,Pass
527175,10,SavedShot,0.8580000305175781,0.625999984741211,0.3036142885684967,Son Heung-Min,h,453,OpenPlay,2022,LeftFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Harry Kane,Pass
527176,23,BlockedShot,0.905,0.40400001525878904,0.048910003155469894,Emerson,h,7430,OpenPlay,2022,Head,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Son Heung-Min,Cross
527177,23,MissedShots,0.9309999847412109,0.5220000076293946,0.057943910360336304,Davinson Sánchez,h,6249,FromCorner,2022,Head,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Dejan Kulusevski,Aerial
527181,42,MissedShots,0.915,0.46599998474121096,0.34711191058158875,Arnaut Danjuma Groeneveld,h,8066,OpenPlay,2022,Head,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Son Heung-Min,Cross
527182,45,BlockedShot,0.9059999847412109,0.5579999923706055,0.1372877061367035,Son Heung-Min,h,453,OpenPlay,2022,RightFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Dejan Kulusevski,Pass
527183,48,BlockedShot,0.765,0.6309999847412109,0.029527751728892326,Dejan Kulusevski,h,6691,OpenPlay,2022,RightFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Son Heung-Min,Pass
527184,48,SavedShot,0.9130000305175782,0.700999984741211,0.06943370401859283,Dejan Kulusevski,h,6691,OpenPlay,2022,LeftFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Ben Davies,Pass
527186,52,BlockedShot,0.745,0.34200000762939453,0.014217809773981571,Emerson,h,7430,FromCorner,2022,RightFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,,None
527188,56,MissedShots,0.8169999694824219,0.3629999923706055,0.040158580988645554,Harry Kane,h,647,OpenPlay,2022,RightFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Dejan Kulusevski,Pass
527193,79,MissedShots,0.8030000305175782,0.34,0.023193582892417908,Harry Kane,h,647,OpenPlay,2022,LeftFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Richarlison,Pass
527194,81,SavedShot,0.915,0.46700000762939453,0.04036474972963333,Richarlison,h,6026,OpenPlay,2022,Head,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Lucas Moura,Aerial
527195,84,BlockedShot,0.9330000305175781,0.44299999237060544,0.04420556500554085,Lucas Moura,h,3293,FromCorner,2022,Head,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Pedro Porro,Aerial
527197,90,SavedShot,0.9369999694824219,0.565,0.06657063215970993,Richarlison,h,6026,OpenPlay,2022,Head,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Son Heung-Min,Aerial
527198,91,SavedShot,0.9690000152587891,0.590999984741211,0.055394161492586136,Richarlison,h,6026,OpenPlay,2022,Head,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,,Aerial
527199,91,BlockedShot,0.8340000152587891,0.495,0.0508897565305233,Son Heung-Min,h,453,FromCorner,2022,LeftFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,,None
527200,91,MissedShots,0.8819999694824219,0.44299999237060544,0.08615077286958694,Lucas Moura,h,3293,FromCorner,2022,RightFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,,Rebound
527201,94,BlockedShot,0.905,0.3990000152587891,0.0536218136548996,Pedro Porro,h,6912,OpenPlay,2022,RightFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,,Aerial
527202,94,BlockedShot,0.774000015258789,0.3679999923706055,0.017801951617002487,Pedro Porro,h,6912,FromCorner,2022,LeftFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,,None
527203,95,BlockedShot,0.9209999847412109,0.5,0.053425129503011703,Clement Lenglet,h,5050,FromCorner,2022,Head,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Pedro Porro,Aerial
527172,3,MissedShots,0.8530000305175781,0.36700000762939455,0.05437915772199631,Bryan Mbeumo,a,6552,OpenPlay,2022,LeftFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Yoane Wissa,None
527178,28,MissedShots,0.8880000305175781,0.4620000076293945,0.03636685013771057,Bryan Mbeumo,a,6552,OpenPlay,2022,Head,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,,None
527179,31,BlockedShot,0.855,0.515,0.062114182859659195,Yoane Wissa,a,5786,OpenPlay,2022,RightFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Rico Henry,Cross
527180,34,MissedShots,0.784000015258789,0.62,0.023194488137960434,Mathias Jensen,a,7166,OpenPlay,2022,RightFoot,18569,Tottenham,Brentford,1,3,2023-05-20 11:30:00,Frank Onyeka,Pass
